t_unix,t_rel_s,enc_m1,enc_m2,slot0_bus1_ax,slot0_bus1_ay,slot0_bus1_az,slot0_bus1_gx,slot0_bus1_gy,slot0_bus1_gz,slot1_bus1_ax,slot1_bus1_ay,slot1_bus1_az,slot1_bus1_gx,slot1_bus1_gy,slot1_bus1_gz
1780408902.150445,29.376041,-53,82,-43,-187,-16587,-32,-1,24,-43,-187,-16587,-32,-1,24
1780408902.169538,29.395133,-53,82,-89,-192,-16588,-38,-2,43,-89,-192,-16588,-38,-2,43
1780408902.188751,29.414347,-53,82,-55,-207,-16521,-37,-1,45,-55,-207,-16521,-37,-1,45
1780408902.207880,29.433476,-53,82,-84,-214,-16502,-33,-3,37,-84,-214,-16502,-33,-3,37
1780408902.226954,29.452549,-53,82,-60,-232,-16494,-41,-9,42,-60,-232,-16494,-41,-9,42
1780408902.246089,29.471685,-53,82,-83,-220,-16551,-28,-6,34,-83,-220,-16551,-28,-6,34
1780408902.265168,29.490764,-53,82,3,-192,-16507,-49,-20,32,3,-192,-16507,-49,-20,32
1780408902.284495,29.510091,-53,82,-28,-213,-16517,-45,-11,34,-28,-213,-16517,-45,-11,34
1780408902.303805,29.529401,-53,82,-56,-253,-16545,-7,-20,43,-56,-253,-16545,-7,-20,43
1780408902.324792,29.550388,-53,82,-77,-259,-16520,-28,-4,34,-77,-259,-16520,-28,-4,34
1780408902.344202,29.569797,-53,82,-21,-227,-16522,-37,7,46,-21,-227,-16522,-37,7,46
1780408902.363437,29.589032,-53,82,-76,-176,-16553,-37,1,37,-76,-176,-16553,-37,1,37
1780408902.382618,29.608214,-53,82,-65,-243,-16556,-34,-8,21,-65,-243,-16556,-34,-8,21
1780408902.401673,29.627269,-53,82,-114,-216,-16514,-54,-9,32,-114,-216,-16514,-54,-9,32
1780408902.420934,29.646530,-53,82,-37,-236,-16525,-44,-8,42,-37,-236,-16525,-44,-8,42
1780408902.440189,29.665785,-53,82,-29,-217,-16633,-27,-21,46,-29,-217,-16633,-27,-21,46
1780408902.459337,29.684932,-53,82,-45,-247,-16521,-67,-3,29,-45,-247,-16521,-67,-3,29
1780408902.478470,29.704066,-53,82,-82,-224,-16564,-50,-2,29,-82,-224,-16564,-50,-2,29
1780408902.497495,29.723091,-53,82,-28,-229,-16462,-43,-10,38,-28,-229,-16462,-43,-10,38
1780408902.516733,29.742329,-53,82,-95,-225,-16500,-66,-10,27,-95,-225,-16500,-66,-10,27
1780408902.535954,29.761549,-53,82,-98,-221,-16540,-36,1,27,-98,-221,-16540,-36,1,27
1780408902.555306,29.780902,-53,82,-39,-226,-16523,-43,-18,33,-39,-226,-16523,-43,-18,33
1780408902.574466,29.800061,-53,82,-104,-213,-16557,-46,-18,34,-104,-213,-16557,-46,-18,34
1780408902.593704,29.819300,-53,82,-97,-242,-16533,-41,6,37,-97,-242,-16533,-41,6,37
1780408902.612995,29.838591,-53,82,-100,-228,-16562,-32,-4,23,-100,-228,-16562,-32,-4,23
1780408902.632247,29.857842,-53,82,-91,-231,-16559,-23,-2,26,-91,-231,-16559,-23,-2,26
1780408902.651421,29.877016,-53,82,-114,-264,-16605,-32,-3,49,-114,-264,-16605,-32,-3,49
1780408902.670454,29.896049,-53,82,-105,-268,-16583,-28,-1,27,-105,-268,-16583,-28,-1,27
1780408902.689681,29.915277,-53,82,-39,-215,-16528,-37,-2,32,-39,-215,-16528,-37,-2,32
1780408902.708965,29.934560,-53,82,-41,-218,-16540,-33,-11,25,-41,-218,-16540,-33,-11,25
1780408902.728040,29.953635,-53,82,-52,-257,-16476,-39,-1,40,-52,-257,-16476,-39,-1,40
1780408902.747070,29.972666,-53,82,-42,-192,-16502,-37,-10,51,-42,-192,-16502,-37,-10,51
1780408902.766258,29.991854,-53,82,-11,-219,-16510,-23,5,39,-11,-219,-16510,-23,5,39
1780408902.785439,30.011035,-53,82,-66,-251,-16556,-39,-4,51,-66,-251,-16556,-39,-4,51
1780408902.804527,30.030122,-53,82,-58,-270,-16560,-35,6,42,-58,-270,-16560,-35,6,42
1780408902.823735,30.049331,-53,82,-65,-240,-16580,-51,-3,23,-65,-240,-16580,-51,-3,23
1780408902.842963,30.068559,-53,82,-57,-236,-16556,-32,14,26,-57,-236,-16556,-32,14,26
1780408902.862193,30.087789,-53,82,-83,-240,-16588,-23,3,32,-83,-240,-16588,-23,3,32
1780408902.881195,30.106791,-53,82,-64,-261,-16569,-35,-2,38,-64,-261,-16569,-35,-2,38
1780408902.900416,30.126012,-53,82,-74,-185,-16573,-27,3,52,-74,-185,-16573,-27,3,52
1780408902.919589,30.145185,-53,82,-52,-227,-16592,-18,-3,27,-52,-227,-16592,-18,-3,27
1780408902.938819,30.164415,-53,82,-43,-241,-16531,-35,-10,33,-43,-241,-16531,-35,-10,33
1780408902.958033,30.183629,-53,82,-44,-245,-16560,-38,-15,17,-44,-245,-16560,-38,-15,17
1780408902.977211,30.202807,-53,82,-51,-249,-16613,-32,-11,41,-51,-249,-16613,-32,-11,41
1780408902.996388,30.221984,-53,82,-57,-214,-16533,-42,-26,42,-57,-214,-16533,-42,-26,42
1780408903.015443,30.241039,-53,82,-61,-252,-16542,-36,-7,35,-61,-252,-16542,-36,-7,35
1780408903.034661,30.260256,-53,82,-13,-197,-16536,-55,-10,33,-13,-197,-16536,-55,-10,33
1780408903.053823,30.279419,-53,82,-88,-222,-16535,-27,-20,26,-88,-222,-16535,-27,-20,26
1780408903.072824,30.298420,-53,82,-25,-286,-16583,-48,-11,29,-25,-286,-16583,-48,-11,29
1780408903.091935,30.317530,-53,82,-79,-265,-16537,-28,-1,31,-79,-265,-16537,-28,-1,31
1780408903.111197,30.336792,-53,82,-7,-221,-16519,-35,-6,50,-7,-221,-16519,-35,-6,50
1780408903.130438,30.356034,-53,82,-59,-262,-16551,-39,-12,29,-59,-262,-16551,-39,-12,29
1780408903.149482,30.375078,-53,82,-71,-227,-16479,-37,-12,36,-71,-227,-16479,-37,-12,36
1780408903.168720,30.394315,-53,82,-56,-212,-16547,-55,-15,40,-56,-212,-16547,-55,-15,40
1780408903.188217,30.413813,-53,82,-25,-236,-16549,-27,-10,32,-25,-236,-16549,-27,-10,32
1780408903.207252,30.432847,-53,82,-59,-275,-16582,-22,-15,49,-59,-275,-16582,-22,-15,49
1780408903.226523,30.452119,-53,82,-73,-255,-16471,-46,-11,51,-73,-255,-16471,-46,-11,51
1780408903.245753,30.471349,-53,82,-8,-199,-16518,-43,-16,24,-8,-199,-16518,-43,-16,24
1780408903.264802,30.490398,-53,82,-79,-251,-16571,-19,5,47,-79,-251,-16571,-19,5,47
1780408903.284226,30.509822,-53,82,-99,-190,-16542,-49,-18,40,-99,-190,-16542,-49,-18,40
1780408903.303613,30.529208,-53,82,-20,-219,-16540,-53,-21,51,-20,-219,-16540,-53,-21,51
1780408903.325088,30.550684,-53,82,-31,-240,-16559,-23,0,21,-31,-240,-16559,-23,0,21
1780408903.344604,30.570200,-53,82,-103,-261,-16578,-45,-9,35,-103,-261,-16578,-45,-9,35
1780408903.364204,30.589800,-53,82,-61,-244,-16579,-24,8,34,-61,-244,-16579,-24,8,34
1780408903.383068,30.608664,-53,82,-45,-170,-16497,-21,8,14,-45,-170,-16497,-21,8,14
1780408903.402254,30.627850,-53,82,-54,-253,-16561,-48,-5,38,-54,-253,-16561,-48,-5,38
1780408903.421680,30.647275,-53,82,-45,-161,-16498,-43,9,44,-45,-161,-16498,-43,9,44
1780408903.440982,30.666578,-53,82,-73,-204,-16539,-48,-11,27,-73,-204,-16539,-48,-11,27
1780408903.460027,30.685623,-53,82,-67,-259,-16588,-44,-7,18,-67,-259,-16588,-44,-7,18
1780408903.479220,30.704816,-53,82,-15,-243,-16602,-31,-9,19,-15,-243,-16602,-31,-9,19
1780408903.498421,30.724017,-53,82,-87,-210,-16546,-53,-13,47,-87,-210,-16546,-53,-13,47
1780408903.517474,30.743070,-53,82,-51,-249,-16465,-20,-5,40,-51,-249,-16465,-20,-5,40
1780408903.536735,30.762330,-53,82,-98,-261,-16609,-30,0,26,-98,-261,-16609,-30,0,26
1780408903.555906,30.781501,-53,82,-39,-188,-16528,-27,1,33,-39,-188,-16528,-27,1,33
1780408903.574906,30.800502,-53,82,-64,-199,-16502,-29,-8,38,-64,-199,-16502,-29,-8,38
1780408903.594167,30.819762,-53,82,-42,-217,-16575,-32,0,24,-42,-217,-16575,-32,0,24
1780408903.613484,30.839080,-53,82,-77,-243,-16555,-47,-9,38,-77,-243,-16555,-47,-9,38
1780408903.632572,30.858168,-53,82,-51,-252,-16494,-56,-12,30,-51,-252,-16494,-56,-12,30
1780408903.651758,30.877353,-53,82,-54,-235,-16558,-53,0,44,-54,-235,-16558,-53,0,44
1780408903.670940,30.896536,-53,82,-33,-232,-16543,-39,-12,20,-33,-232,-16543,-39,-12,20
1780408903.690231,30.915827,-53,82,-57,-195,-16532,-40,-3,36,-57,-195,-16532,-40,-3,36
1780408903.709437,30.935033,-53,82,-26,-228,-16486,-42,-1,29,-26,-228,-16486,-42,-1,29
1780408903.728751,30.954346,-53,82,-66,-243,-16516,-51,-16,37,-66,-243,-16516,-51,-16,37
1780408903.747936,30.973532,-53,82,-91,-269,-16600,-44,-3,61,-91,-269,-16600,-44,-3,61
1780408903.767103,30.992698,-53,82,-96,-192,-16521,-52,-11,30,-96,-192,-16521,-52,-11,30
1780408903.786251,31.011847,-53,82,-47,-192,-16481,-39,-15,42,-47,-192,-16481,-39,-15,42
1780408903.805414,31.031010,-53,82,2,-263,-16597,-21,-16,48,2,-263,-16597,-21,-16,48
1780408903.824663,31.050259,-53,82,-66,-265,-16549,-57,-3,36,-66,-265,-16549,-57,-3,36
1780408903.843938,31.069534,-53,82,-44,-211,-16550,-42,2,46,-44,-211,-16550,-42,2,46
1780408903.863040,31.088636,-53,82,-7,-219,-16573,-9,-13,50,-7,-219,-16573,-9,-13,50
1780408903.882259,31.107855,-53,82,-36,-272,-16533,-37,-5,46,-36,-272,-16533,-37,-5,46
1780408903.901444,31.127040,-53,82,-48,-238,-16579,-57,-3,34,-48,-238,-16579,-57,-3,34
1780408903.920667,31.146263,-53,82,-27,-219,-16558,-32,-4,40,-27,-219,-16558,-32,-4,40
1780408903.939734,31.165330,-53,82,-124,-197,-16571,-26,-6,40,-124,-197,-16571,-26,-6,40
1780408903.958916,31.184512,-53,82,-53,-212,-16565,-40,-11,55,-53,-212,-16565,-40,-11,55
1780408903.978152,31.203748,-53,82,-45,-201,-16508,-30,-6,54,-45,-201,-16508,-30,-6,54
1780408903.997318,31.222914,-53,82,-37,-218,-16571,-20,-11,45,-37,-218,-16571,-20,-11,45
1780408904.016514,31.242110,-53,82,-104,-273,-16527,-53,4,44,-104,-273,-16527,-53,4,44
1780408904.035569,31.261164,-53,82,-45,-185,-16524,-43,-2,47,-45,-185,-16524,-43,-2,47
1780408904.054739,31.280335,-53,82,-45,-229,-16536,-24,-1,24,-45,-229,-16536,-24,-1,24
1780408904.073943,31.299539,-53,82,-50,-208,-16548,-50,5,45,-50,-208,-16548,-50,5,45
1780408904.093107,31.318703,-53,82,-51,-218,-16565,-44,-9,31,-51,-218,-16565,-44,-9,31
1780408904.112323,31.337919,-53,82,-77,-205,-16476,-35,6,40,-77,-205,-16476,-35,6,40
1780408904.131401,31.356996,-53,82,-54,-244,-16526,-27,8,37,-54,-244,-16526,-27,8,37
1780408904.150593,31.376189,-53,82,-86,-273,-16605,-29,-2,36,-86,-273,-16605,-29,-2,36
1780408904.169758,31.395354,-53,82,-35,-225,-16528,-25,4,59,-35,-225,-16528,-25,4,59
1780408904.188944,31.414540,-53,82,-72,-195,-16570,-40,3,25,-72,-195,-16570,-40,3,25
1780408904.207980,31.433575,-53,82,-88,-169,-16537,-22,3,37,-88,-169,-16537,-22,3,37
1780408904.227177,31.452773,-53,82,-102,-201,-16550,-40,7,30,-102,-201,-16550,-40,7,30
1780408904.246376,31.471972,-53,82,-11,-185,-16546,-45,-5,33,-11,-185,-16546,-45,-5,33
1780408904.265539,31.491135,-53,82,-75,-246,-16511,-54,2,39,-75,-246,-16511,-54,2,39
1780408904.284815,31.510411,-53,82,-26,-242,-16497,-52,3,35,-26,-242,-16497,-52,3,35
1780408904.304251,31.529847,-53,82,-64,-219,-16524,-34,7,38,-64,-219,-16524,-34,7,38
1780408904.323531,31.549126,-53,82,-75,-221,-16582,-25,-3,46,-75,-221,-16582,-25,-3,46
1780408904.343014,31.568609,-53,82,-52,-233,-16504,-53,5,35,-52,-233,-16504,-53,5,35
1780408904.362253,31.587848,-53,82,-57,-206,-16550,-26,1,36,-57,-206,-16550,-26,1,36
1780408904.381508,31.607104,-53,82,-35,-235,-16535,-51,-8,26,-35,-235,-16535,-51,-8,26
1780408904.400764,31.626360,-53,82,-52,-251,-16552,-22,-2,23,-52,-251,-16552,-22,-2,23
1780408904.420009,31.645604,-53,82,-102,-244,-16579,-38,-2,44,-102,-244,-16579,-38,-2,44
1780408904.439226,31.664822,-53,82,-80,-226,-16537,-32,-17,26,-80,-226,-16537,-32,-17,26
1780408904.458265,31.683860,-53,82,-67,-233,-16599,-54,3,39,-67,-233,-16599,-54,3,39
1780408904.477430,31.703026,-53,82,-13,-226,-16508,-31,-6,45,-13,-226,-16508,-31,-6,45
1780408904.496651,31.722247,-53,82,-64,-190,-16561,-44,-6,39,-64,-190,-16561,-44,-6,39
1780408904.515672,31.741268,-53,82,-32,-219,-16513,-47,4,43,-32,-219,-16513,-47,4,43
1780408904.534911,31.760507,-53,82,-38,-223,-16504,-44,-14,29,-38,-223,-16504,-44,-14,29
1780408904.554309,31.779905,-53,82,-34,-199,-16544,-30,-5,30,-34,-199,-16544,-30,-5,30
1780408904.573475,31.799071,-53,82,-40,-248,-16559,-34,-11,46,-40,-248,-16559,-34,-11,46
1780408904.592711,31.818307,-53,82,-36,-221,-16549,-28,-6,38,-36,-221,-16549,-28,-6,38
1780408904.611950,31.837546,-53,82,-60,-246,-16581,-26,-1,42,-60,-246,-16581,-26,-1,42
1780408904.631180,31.856776,-53,82,-90,-216,-16547,-20,-8,41,-90,-216,-16547,-20,-8,41
1780408904.650366,31.875961,-53,82,-39,-217,-16560,-43,-7,41,-39,-217,-16560,-43,-7,41
1780408904.669541,31.895136,-53,82,-42,-206,-16519,-34,-1,39,-42,-206,-16519,-34,-1,39
1780408904.688755,31.914351,-53,82,-47,-199,-16534,-43,-17,30,-47,-199,-16534,-43,-17,30
1780408904.707934,31.933530,-53,82,-49,-231,-16512,-37,-16,31,-49,-231,-16512,-37,-16,31
1780408904.727137,31.952733,-53,82,-64,-206,-16508,-27,-6,41,-64,-206,-16508,-27,-6,41
1780408904.746330,31.971926,-53,82,-28,-275,-16587,-25,-17,30,-28,-275,-16587,-25,-17,30
1780408904.765475,31.991070,-53,82,-30,-278,-16554,-42,-13,31,-30,-278,-16554,-42,-13,31
1780408904.784539,32.010135,-53,82,-65,-252,-16560,-21,-11,39,-65,-252,-16560,-21,-11,39
1780408904.803718,32.029314,-53,82,-41,-222,-16528,-26,4,49,-41,-222,-16528,-26,4,49
1780408904.822916,32.048511,-53,82,-65,-210,-16514,-28,-4,45,-65,-210,-16514,-28,-4,45
1780408904.842202,32.067798,-53,82,-51,-241,-16512,-39,-11,41,-51,-241,-16512,-39,-11,41
1780408904.861212,32.086808,-53,82,-17,-251,-16573,-34,7,48,-17,-251,-16573,-34,7,48
1780408904.880412,32.106007,-53,82,-32,-188,-16566,-15,-5,39,-32,-188,-16566,-15,-5,39
1780408904.899750,32.125346,-53,82,-58,-256,-16510,-35,9,42,-58,-256,-16510,-35,9,42
1780408904.918843,32.144439,-53,82,-111,-272,-16568,-61,-14,44,-111,-272,-16568,-61,-14,44
1780408904.938106,32.163701,-53,82,-64,-192,-16504,-37,6,33,-64,-192,-16504,-37,6,33
1780408904.957261,32.182857,-53,82,-117,-213,-16551,-29,4,24,-117,-213,-16551,-29,4,24
1780408904.976438,32.202033,-53,82,-59,-247,-16580,-58,3,34,-59,-247,-16580,-58,3,34
1780408904.995463,32.221059,-53,82,-51,-250,-16526,-44,-9,37,-51,-250,-16526,-44,-9,37
1780408905.014649,32.240245,-53,82,-51,-209,-16549,-30,-8,42,-51,-209,-16549,-30,-8,42
1780408905.033918,32.259514,-53,82,-96,-280,-16472,-51,-5,47,-96,-280,-16472,-51,-5,47
1780408905.053110,32.278706,-53,82,-46,-186,-16504,-47,-2,39,-46,-186,-16504,-47,-2,39
1780408905.072219,32.297815,-53,82,-6,-222,-16529,-26,11,44,-6,-222,-16529,-26,11,44
1780408905.091290,32.316885,-53,82,-23,-241,-16547,-32,3,34,-23,-241,-16547,-32,3,34
1780408905.110333,32.335928,-53,82,-108,-236,-16540,-42,-6,45,-108,-236,-16540,-42,-6,45
1780408905.129391,32.354987,-53,82,-39,-222,-16503,-35,-6,48,-39,-222,-16503,-35,-6,48
1780408905.148465,32.374061,-53,82,-34,-253,-16553,-35,0,38,-34,-253,-16553,-35,0,38
1780408905.167460,32.393056,-53,82,-64,-232,-16523,-44,-12,40,-64,-232,-16523,-44,-12,40
1780408905.186439,32.412035,-53,82,-59,-211,-16519,-34,10,41,-59,-211,-16519,-34,10,41
1780408905.205416,32.431012,-53,82,-63,-233,-16491,-29,-3,25,-63,-233,-16491,-29,-3,25
1780408905.224472,32.450068,-53,82,-78,-233,-16473,-38,-10,31,-78,-233,-16473,-38,-10,31
1780408905.243470,32.469066,-53,82,-57,-258,-16534,-33,4,25,-57,-258,-16534,-33,4,25
1780408905.262407,32.488002,-53,82,-42,-212,-16519,-74,-12,31,-42,-212,-16519,-74,-12,31
1780408905.281583,32.507179,-53,82,-38,-220,-16512,-48,-21,53,-38,-220,-16512,-48,-21,53
1780408905.300735,32.526331,-53,82,-35,-200,-16527,-33,0,54,-35,-200,-16527,-33,0,54
1780408905.319818,32.545414,-53,82,-60,-195,-16503,-59,-3,46,-60,-195,-16503,-59,-3,46
1780408905.342787,32.568383,-53,82,-53,-256,-16490,-32,-7,41,-53,-256,-16490,-32,-7,41
1780408905.362356,32.587952,-53,82,-77,-192,-16562,-44,9,42,-77,-192,-16562,-44,9,42
1780408905.381557,32.607153,-53,82,-6,-206,-16503,-30,-9,44,-6,-206,-16503,-30,-9,44
1780408905.400626,32.626222,-53,82,-44,-222,-16518,-33,8,35,-44,-222,-16518,-33,8,35
1780408905.419966,32.645562,-53,82,-55,-227,-16534,-33,-6,37,-55,-227,-16534,-33,-6,37
1780408905.439203,32.664798,-53,82,-25,-205,-16542,-32,-14,33,-25,-205,-16542,-32,-14,33
1780408905.458404,32.684000,-53,82,-103,-235,-16493,-36,-5,18,-103,-235,-16493,-36,-5,18
1780408905.477466,32.703062,-53,82,-94,-228,-16563,-34,-12,34,-94,-228,-16563,-34,-12,34
1780408905.496716,32.722312,-53,82,-42,-276,-16537,-24,6,44,-42,-276,-16537,-24,6,44
1780408905.515937,32.741532,-53,82,-81,-235,-16563,-41,-5,43,-81,-235,-16563,-41,-5,43
1780408905.534997,32.760592,-53,82,-88,-266,-16611,-47,-8,32,-88,-266,-16611,-47,-8,32
1780408905.554204,32.779799,-53,82,-77,-181,-16527,-60,-1,38,-77,-181,-16527,-60,-1,38
1780408905.573385,32.798980,-53,82,-55,-253,-16510,-37,-10,54,-55,-253,-16510,-37,-10,54
1780408905.592623,32.818219,-53,82,-78,-214,-16505,-52,-7,43,-78,-214,-16505,-52,-7,43
1780408905.611681,32.837277,-53,82,-92,-204,-16519,-23,-8,41,-92,-204,-16519,-23,-8,41
1780408905.630881,32.856477,-53,82,-59,-209,-16549,-26,-21,43,-59,-209,-16549,-26,-21,43
1780408905.649962,32.875557,-53,82,-51,-246,-16596,-39,4,31,-51,-246,-16596,-39,4,31
1780408905.669143,32.894739,-53,82,-12,-212,-16537,-50,0,22,-12,-212,-16537,-50,0,22
1780408905.688331,32.913926,-53,82,-58,-216,-16570,-38,-5,35,-58,-216,-16570,-38,-5,35
1780408905.707490,32.933085,-53,82,-43,-249,-16634,-43,-14,30,-43,-249,-16634,-43,-14,30
1780408905.726666,32.952262,-53,82,-73,-238,-16530,-28,-18,41,-73,-238,-16530,-28,-18,41
1780408905.745721,32.971317,-53,82,-67,-210,-16509,-39,-2,43,-67,-210,-16509,-39,-2,43
1780408905.764956,32.990551,-53,82,-69,-209,-16508,-34,-3,44,-69,-209,-16508,-34,-3,44
1780408905.784124,33.009719,-53,82,-81,-282,-16578,-19,4,43,-81,-282,-16578,-19,4,43
1780408905.803242,33.028838,-53,82,-47,-254,-16565,-31,3,35,-47,-254,-16565,-31,3,35
1780408905.822277,33.047873,-53,82,-49,-262,-16530,-42,-10,50,-49,-262,-16530,-42,-10,50
1780408905.841477,33.067072,-53,82,4,-249,-16570,-25,4,52,4,-249,-16570,-25,4,52
1780408905.860662,33.086258,-53,82,-97,-256,-16573,-51,-4,43,-97,-256,-16573,-51,-4,43
1780408905.879784,33.105380,-53,82,-96,-210,-16519,-37,-7,32,-96,-210,-16519,-37,-7,32
1780408905.898819,33.124414,-53,82,-57,-193,-16552,-42,0,27,-57,-193,-16552,-42,0,27
1780408905.918027,33.143623,-53,82,-101,-254,-16579,-33,-7,40,-101,-254,-16579,-33,-7,40
1780408905.937217,33.162813,-53,82,-32,-258,-16468,-43,-5,40,-32,-258,-16468,-43,-5,40
1780408905.956386,33.181982,-53,82,-43,-251,-16493,-43,-17,56,-43,-251,-16493,-43,-17,56
1780408905.975391,33.200986,-53,82,-57,-252,-16582,-46,-1,30,-57,-252,-16582,-46,-1,30
1780408905.994539,33.220135,-53,82,-56,-234,-16562,-39,8,32,-56,-234,-16562,-39,8,32
1780408906.013648,33.239243,-53,82,-13,-246,-16495,-38,0,35,-13,-246,-16495,-38,0,35
1780408906.033026,33.258621,-53,82,-105,-241,-16584,-32,3,26,-105,-241,-16584,-32,3,26
1780408906.052071,33.277667,-53,82,-50,-263,-16525,-40,4,31,-50,-263,-16525,-40,4,31
1780408906.071234,33.296830,-53,82,-20,-222,-16479,-35,3,54,-20,-222,-16479,-35,3,54
1780408906.090426,33.316022,-53,82,-45,-220,-16517,-35,-6,44,-45,-220,-16517,-35,-6,44
1780408906.109459,33.335054,-53,82,-55,-263,-16544,-35,-8,42,-55,-263,-16544,-35,-8,42
1780408906.128720,33.354316,-53,82,-42,-249,-16479,-34,-8,29,-42,-249,-16479,-34,-8,29
1780408906.147951,33.373546,-53,82,-55,-204,-16564,-31,2,39,-55,-204,-16564,-31,2,39
1780408906.166977,33.392573,-53,82,-95,-225,-16510,-44,-5,49,-95,-225,-16510,-44,-5,49
1780408906.186224,33.411820,-53,82,-20,-263,-16573,-28,-12,39,-20,-263,-16573,-28,-12,39
1780408906.205395,33.430990,-53,82,-80,-233,-16534,-33,-1,38,-80,-233,-16534,-33,-1,38
1780408906.224483,33.450078,-53,82,-55,-173,-16509,-48,-10,33,-55,-173,-16509,-48,-10,33
1780408906.243694,33.469289,-53,82,-92,-265,-16584,-19,-7,36,-92,-265,-16584,-19,-7,36
1780408906.262814,33.488410,-53,82,-33,-227,-16555,-37,-10,42,-33,-227,-16555,-37,-10,42
1780408906.282107,33.507703,-53,82,-100,-188,-16516,-53,-1,18,-100,-188,-16516,-53,-1,18
1780408906.301609,33.527205,-53,82,-68,-214,-16514,-31,8,39,-68,-214,-16514,-31,8,39
1780408906.320900,33.546495,-53,82,-102,-275,-16584,-43,2,36,-102,-275,-16584,-43,2,36
1780408906.340213,33.565809,-53,82,-117,-244,-16543,-57,-16,52,-117,-244,-16543,-57,-16,52
1780408906.360324,33.585920,-53,82,-81,-217,-16496,-49,-1,37,-81,-217,-16496,-49,-1,37
1780408906.379658,33.605254,-53,82,-74,-245,-16509,-31,-18,38,-74,-245,-16509,-31,-18,38
1780408906.398830,33.624426,-53,82,-17,-247,-16558,-27,7,43,-17,-247,-16558,-27,7,43
1780408906.418050,33.643646,-53,82,-80,-254,-16514,-58,-3,41,-80,-254,-16514,-58,-3,41
1780408906.437129,33.662725,-53,82,-54,-221,-16515,-36,-14,53,-54,-221,-16515,-36,-14,53
1780408906.456325,33.681921,-53,82,-65,-279,-16570,-26,-20,30,-65,-279,-16570,-26,-20,30
1780408906.475351,33.700947,-53,82,-39,-236,-16497,-53,-12,49,-39,-236,-16497,-53,-12,49
1780408906.494337,33.719933,-53,82,-23,-258,-16586,-28,-1,41,-23,-258,-16586,-28,-1,41
1780408906.513278,33.738874,-53,82,-76,-215,-16572,-22,0,35,-76,-215,-16572,-22,0,35
1780408906.532334,33.757930,-53,82,-92,-243,-16627,-54,-1,30,-92,-243,-16627,-54,-1,30
1780408906.551322,33.776918,-53,82,-64,-242,-16528,-35,1,34,-64,-242,-16528,-35,1,34
1780408906.570263,33.795859,-53,82,-26,-219,-16513,-31,-10,48,-26,-219,-16513,-31,-10,48
1780408906.589215,33.814811,-53,82,-29,-242,-16614,-47,-2,47,-29,-242,-16614,-47,-2,47
1780408906.608334,33.833930,-53,82,-31,-172,-16461,-45,-8,29,-31,-172,-16461,-45,-8,29
1780408906.627604,33.853199,-53,82,-79,-196,-16533,-46,-6,41,-79,-196,-16533,-46,-6,41
1780408906.646844,33.872440,-53,82,-68,-297,-16495,-38,-2,31,-68,-297,-16495,-38,-2,31
1780408906.666067,33.891662,-53,82,-88,-245,-16530,-33,-1,39,-88,-245,-16530,-33,-1,39
1780408906.685235,33.910831,-53,82,-58,-206,-16508,-56,-3,34,-58,-206,-16508,-56,-3,34
1780408906.704559,33.930155,-53,82,-29,-220,-16487,-23,-9,57,-29,-220,-16487,-23,-9,57
1780408906.723800,33.949395,-53,82,-37,-249,-16606,-33,1,38,-37,-249,-16606,-33,1,38
1780408906.743035,33.968631,-53,82,-27,-233,-16569,-39,7,36,-27,-233,-16569,-39,7,36
1780408906.762258,33.987854,-53,82,-78,-234,-16560,-30,10,33,-78,-234,-16560,-30,10,33
1780408906.781441,34.007037,-53,82,-42,-269,-16556,-48,-19,45,-42,-269,-16556,-48,-19,45
1780408906.800663,34.026258,-53,82,-90,-230,-16558,-56,-9,24,-90,-230,-16558,-56,-9,24
1780408906.819842,34.045438,-53,82,22,-218,-16516,-37,2,45,22,-218,-16516,-37,2,45
1780408906.839064,34.064660,-53,82,-27,-258,-16456,-42,1,57,-27,-258,-16456,-42,1,57
1780408906.858233,34.083829,-53,82,-90,-286,-16580,-38,16,30,-90,-286,-16580,-38,16,30
1780408906.877402,34.102997,-53,82,-93,-230,-16538,-34,10,24,-93,-230,-16538,-34,10,24
1780408906.896505,34.122101,-53,82,-56,-237,-16518,-39,-4,36,-56,-237,-16518,-39,-4,36
1780408906.915600,34.141196,-53,82,-55,-207,-16522,-59,-10,28,-55,-207,-16522,-59,-10,28
1780408906.934722,34.160318,-53,82,-41,-220,-16521,-27,2,30,-41,-220,-16521,-27,2,30
1780408906.953893,34.179489,-53,82,-39,-219,-16535,-40,-1,38,-39,-219,-16535,-40,-1,38
1780408906.973026,34.198622,-53,82,-49,-235,-16545,-36,3,29,-49,-235,-16545,-36,3,29
1780408906.992127,34.217723,-53,82,-55,-284,-16517,-41,-13,33,-55,-284,-16517,-41,-13,33
1780408907.011206,34.236802,-53,82,-57,-211,-16555,-47,-12,56,-57,-211,-16555,-47,-12,56
1780408907.030321,34.255917,-53,82,-47,-233,-16497,-31,-16,22,-47,-233,-16497,-31,-16,22
1780408907.049445,34.275040,-53,82,-23,-218,-16512,-30,-8,34,-23,-218,-16512,-30,-8,34
1780408907.068584,34.294180,-53,82,-86,-256,-16583,-32,-11,44,-86,-256,-16583,-32,-11,44
1780408907.087682,34.313278,-53,82,-6,-243,-16572,-39,-15,30,-6,-243,-16572,-39,-15,30
1780408907.106799,34.332395,-53,82,-13,-187,-16496,-49,-7,40,-13,-187,-16496,-49,-7,40
